code_dep,departement,nom,slug,nom_geocodage,type_precis,tags_architecture,tags_cadre,score_esthetique,score_notoriete,plus_beaux_villages,description_courte,activites_notables,lat,lng,population,categorie_taille,unesco,site_classe
21,Côte-d'Or,Châteauneuf,chateauneuf,,Plus Beaux Villages de France,"fortifie, medieval",colline,9,5,oui,Village perché avec un château médiéval offrant une vue panoramique sur la vallée.,"Visite du Château de Châteauneuf, Randonnées dans les environs",47.2188,4.639873,81,hameau,,
21,Côte-d'Or,Flavigny-sur-Ozerain,flavigny-sur-ozerain,,Plus Beaux Villages de France,"medieval, colombages",colline,9,5,oui,"Célèbre pour ses anis, ce village médiéval est un joyau caché avec des ruelles pittoresques.","Visite de la fabrique d'anis, Découverte des ruelles médiévales",47.512012,4.531193,274,village,,
21,Côte-d'Or,Dijon,dijon,,Ville historique,"renaissance, gothique",plaine,7,3,,"Capitale des ducs de Bourgogne, offrant une riche architecture et des musées fascinants.","Musée des Beaux-Arts, Palais des Ducs de Bourgogne",47.32223,5.041008,161830,grande_ville,,
21,Côte-d'Or,Abbaye de Fontenay,abbaye-de-fontenay,"Abbaye de Fontenay, Marmagne",Abbaye cistercienne,roman,foret,10,2,,"Bien conservée et inscrite au patrimoine mondial de l'UNESCO, cette abbaye est un exemple parfait d'architecture cistercienne.","Visite de l'abbaye, Jardins à la française",47.623474,4.368425,195,hameau,,
21,Côte-d'Or,Beaune,beaune,,Ville viticole,"gothique, renaissance",vignoble,9,3,,"Célèbre pour ses Hospices et son patrimoine viticole, Beaune est un incontournable pour les amateurs de vin.","Hospices de Beaune, Dégustations de vin",47.0234,4.838299,20352,ville_moyenne,,
21,Côte-d'Or,Château de Bussy-Rabutin,chateau-de-bussy-rabutin,"Château de Bussy-Rabutin, Bussy-le-Grand",Château Renaissance,renaissance,colline,8,5,,Ce château contient des décors exceptionnels commandés par le comte Roger de Rabutin.,"Visite du château, Jardins",47.57967,4.52384,308,village,,
21,Côte-d'Or,Semur-en-Auxois,semur-en-auxois,,Ville médiévale,"medieval, gothique",colline,8,6,,"Avec ses remparts et ses tours, cette ville charme par son ambiance médiévale bien préservée.","Tour des remparts, Église Notre-Dame",47.491474,4.333863,3986,petite_ville,,
21,Côte-d'Or,Château de Commarin,chateau-de-commarin,"Château de Commarin, Commarin",Château historique,"classique, renaissance",plaine,7,7,,"Magnifique château entouré de douves, témoignant de plusieurs siècles d'histoire.","Visite guidée, Parcs et jardins",47.269391,4.639872,133,hameau,,
94,Val-de-Marne,Château de Clos de Vougeot,chateau-de-clos-de-vougeot,"Château de Clos de Vougeot, Vougeot",Château viticole,renaissance,vignoble,8,6,,"Centre emblématique de la viticulture bourguignonne, entouré de prestigieux vignobles.","Visite des caves, Musée de la vigne",48.771357,2.469906,93397,grande_ville,,
21,Côte-d'Or,Abbaye de Cîteaux,abbaye-de-citeaux,"Abbaye de Cîteaux, Saint-Nicolas-lès-Cîteaux",Abbaye,roman,foret,7,5,,"Fondée en 1098, berceau de l'ordre cistercien, elle est toujours en activité aujourd'hui.","Visite guidée, Boutique de produits monastiques",47.123202,5.097481,385,village,,
21,Côte-d'Or,Château de La Rochepot,chateau-de-la-rochepot,"Château de La Rochepot, La Rochepot",Château médiéval,"fortifie, gothique",colline,9,7,,"Château pittoresque aux toits de tuiles vernissées, dominant un paysage vallonné.","Visite du château, Promenades dans les vignobles",46.957382,4.679788,284,village,,
21,Côte-d'Or,Montbard,montbard,,Ville historique,medieval,colline,6,9,,"Ville natale de Buffon, célèbre naturaliste, offrant des jardins et musées.","Parc Buffon, Musée Buffon",47.624092,4.337178,4639,petite_ville,,
21,Côte-d'Or,Alesia,alesia,"MuséoParc Alésia, Alise-Sainte-Reine",Site archéologique,roman,colline,8,5,,"Lieu historique de la bataille entre César et Vercingétorix, avec un centre d'interprétation moderne.","Expositions, Reconstitutions historiques",47.537434,4.488031,564,village,,
21,Côte-d'Or,Château de Germolles,chateau-de-germolles,"Château de Germolles, Mellecey",Château médiéval,medieval,plaine,7,6,,"Résidence favorite de Marguerite de Flandre, ce château est l'un des mieux conservés de l'époque.","Visite guidée, Journées du Patrimoine",47.293686,5.281279,143,hameau,,
21,Côte-d'Or,Château de Châteauneuf-en-Auxois,chateau-de-chateauneuf-en-auxois,"Château de Châteauneuf, Châteauneuf",Château fortifié,fortifie,colline,8,6,,"Un des plus beaux châteaux médiévaux de Bourgogne, avec vue sur le village pittoresque et la campagne environnante.","Visite guidée, Expositions temporaires",47.252252,4.727934,259,village,,
21,Côte-d'Or,Château de Tanlay,chateau-de-tanlay,"Château de Tanlay, Tanlay",Château Renaissance,renaissance,plaine,8,7,,"Chef-d'œuvre de l'architecture Renaissance, entouré de douves et de jardins.","Visite guidée, Concerts d'été",47.13156,4.326969,199,hameau,,
21,Côte-d'Or,Musée des Beaux-Arts de Dijon,musee-des-beaux-arts-de-dijon,"Musée des Beaux-Arts, Dijon",Musée d'art,gothique,plaine,7,4,,"Situé dans le palais des Ducs de Bourgogne, ce musée abrite des collections allant de l'Antiquité à l'art moderne.","Expositions permanentes, Expositions temporaires",47.32223,5.041008,161830,grande_ville,,
21,Côte-d'Or,Forêt de Chaux,foret-de-chaux,Forêt de Chaux,Forêt,,foret,6,9,,"Une des plus grandes forêts de France, idéale pour la randonnée et l'observation de la faune.","Randonnées, Observation de la faune",47.13582,4.945106,5235,petite_ville,,
22,Côtes-d'Armor,Moncontour,moncontour,,Plus Beaux Villages de France,"medieval, fortifie",village_perche,9,5,oui,Moncontour est un village médiéval fortifié offrant un charme indéniable avec ses ruelles pavées et ses remparts.,"Visite des remparts, Festival médiéval annuel",48.361763,-2.633824,738,village,,
22,Côtes-d'Armor,Dinan,dinan,,Ville médiévale,"medieval, colombages, fortifie",riviere,8,3,,Charmante cité médiévale pittoresque avec un riche patrimoine.,"Château de Dinan, Port de plaisance",48.452927,-2.044869,14764,ville_moyenne,,
22,Côtes-d'Armor,Fort La Latte,fort-la-latte,"Fort La Latte, Plevenon",Forteresse,"fortifie, medieval","bord_de_mer, falaise",9,4,,Fort La Latte est une imposante forteresse médiévale surplombant la mer.,"Visite guidée, Vue panoramique",48.659963,-2.300568,750,village,,
22,Côtes-d'Armor,Guingamp,guingamp,,Ville historique,"gothique, breton",plaine,7,6,,Guingamp est connue pour son riche patrimoine architectural breton.,"Basilique Notre-Dame de Bon Secours, Festival de la Saint-Loup",48.56121,-3.148706,7111,petite_ville,,
22,Côtes-d'Armor,Château de la Roche-Jagu,chateau-de-la-roche-jagu,"Château de la Roche-Jagu, Ploëzal",Château,"medieval, fortifie","riviere, foret",8,5,,Château médiéval surplombant la vallée du Trieux avec de magnifiques jardins.,"Visite des jardins, Expositions temporaires",48.727018,-3.149142,1229,village,,
22,Côtes-d'Armor,Paimpol,paimpol,,Port de pêche,"port_peche, breton",bord_de_mer,7,4,,Paimpol est un charmant port breton avec une atmosphère maritime authentique.,"Fête des Vieux Gréements, Abbaye de Beauport",48.778725,-3.044999,7341,petite_ville,,
22,Côtes-d'Armor,L'île de Bréhat,lile-de-brehat,Île de Bréhat,Île,breton,"bord_de_mer, ile",9,3,,"Ile pittoresque appelée l'île aux Fleurs, sans voitures, idéale pour la randonnée.","Balades en vélo, Phare du Paon",48.84576,-3.00051,429,village,,
22,Côtes-d'Armor,Perros-Guirec,perros-guirec,,Station balnéaire,belle_epoque,"bord_de_mer, gorges",8,4,,Perros-Guirec est célèbre pour ses plages de sable et son sentier des douaniers.,"Sentier des douaniers, Plage de Trestraou",48.815609,-3.444953,7336,petite_ville,,
22,Côtes-d'Armor,Tréguier,treguier,,Ville historique,"gothique, medieval",riviere,8,5,,Tréguier est une cité de caractère avec une belle cathédrale gothique.,"Cathédrale Saint-Tugdual, Maison d'Ernest Renan",48.787201,-3.231109,2294,petite_ville,,
22,Côtes-d'Armor,Cap Fréhel,cap-frehel,"Cap Fréhel, Plévenon",Cap,,"falaise, bord_de_mer, garrigue",9,2,,Cap Fréhel offre des vues spectaculaires sur la Manche depuis ses falaises.,"Randonnée, Observation des oiseaux",48.483661,-2.738187,8450,petite_ville,,
22,Côtes-d'Armor,Quintin,quintin,,Ville historique,"gothique, classique, medieval",colline,7,7,,Quintin est une ville de caractère avec de nombreux monuments historiques.,"Château de Quintin, Musée de la Broderie",48.40399,-2.910914,2739,petite_ville,,
22,Côtes-d'Armor,Ploumanac'h,ploumanach,"Ploumanac'h, Perros-Guirec",Village côtier,breton,"bord_de_mer, gorges",8,3,,Célèbre pour ses rochers de granit rose uniques et son sentier côtier.,"Randonnée sur le sentier douanier, Phare de Ploumanac'h",48.815609,-3.444953,7336,petite_ville,,
22,Côtes-d'Armor,Saint-Brieuc,saint-brieuc,,Ville,"medieval, gothique",bord_de_mer,6,3,,"Saint-Brieuc est le chef-lieu du département, avec quelques bâtiments historiques d'intérêt.","Cathédrale Saint-Étienne, Port du Légué",48.513996,-2.76017,44364,ville_moyenne,,
22,Côtes-d'Armor,Lannion,lannion,,Ville historique,"colombages, gothique",riviere,7,6,,Lannion est une jolie ville avec un centre ancien et une belle architecture.,"Eglise de Brélévenez, Marché du jeudi",48.73302,-3.458712,20315,ville_moyenne,,
22,Côtes-d'Armor,Pontrieux,pontrieux,,Petite cité de caractère,"colombages, breton",riviere,7,8,,Pontrieux est connue pour ses lavoirs restaurés et ses belles maisons à colombages.,"Balade en barque, Visite des lavoirs",48.69722,-3.161295,1002,village,,
22,Côtes-d'Armor,La Roche-Derrien,la-roche-derrien,,Petite cité de caractère,medieval,riviere,6,9,,Petite cité médiévale charmante avec des résidences anciennes.,"Église Saint-Gonéry, Fête médiévale",48.744301,-3.253128,2629,petite_ville,,
22,Côtes-d'Armor,Belle-Isle-en-Terre,belle-isle-en-terre,,Village,breton,"foret, riviere",6,9,,Belle-Isle-en-Terre est un village pittoresque au cœur de la vallée du Léguer.,"Visite écomusée, Randonnée en forêt",48.542744,-3.395703,1024,village,,
23,Creuse,Aubusson,aubusson,,Ville de la tapisserie,"medieval, renaissance",riviere,8,4,,"Réputée pour ses tapisseries, la ville offre un charme médiéval.","Musée de la Tapisserie, Festival de la Tapisserie",45.956593,2.167579,3018,petite_ville,,
23,Creuse,Guéret,gueret,,Ville principale,granit,foret,6,5,,"Centre administratif de la Creuse, entouré de paysages boisés.","Jardin public de la Sénatorerie, Laboratoire de la Forêt Follies",46.169006,1.869232,12955,ville_moyenne,,
23,Creuse,La Souterraine,la-souterraine,,Cité médiévale,"medieval, gothique",colline,7,5,,"Cité avec un riche patrimoine, notamment sa porte de Puycharraud.","Porte de Puycharraud, Église Notre-Dame",46.23669,1.486146,4978,petite_ville,,
23,Creuse,Felletin,felletin,,Village de tradition textile,medieval,"colline, riviere",7,6,,Connu pour sa tradition de tapisserie et son marché hebdomadaire.,"Église du Moutier, Marché de producteurs",45.88355,2.173296,1577,village,,
23,Creuse,Bénévent-l'Abbaye,benevent-labbaye,,Cité abbatiale,romanesque,colline,7,7,,Village charmant avec une abbaye romane bien préservée.,"Abbaye bénédictine, Festival de musique",46.118626,1.629215,769,village,,
23,Creuse,"Château de Villemonteix, Saint-Pardoux-les-Cards",chateau-de-villemonteix-saint-pardoux-les-cards,"Château de Villemonteix, Saint-Pardoux-les-Cards",Château médiéval,fortifie,colline,8,8,,"Un château médiéval bien conservé, niché sur une colline.","Visites guidées, Expositions temporaires",46.111255,2.143412,291,village,,
23,Creuse,Bourganeuf,bourganeuf,,Ville médiévale,medieval,colline,6,6,,Ville historique avec sa Tour Zizim et ses ruelles pittoresques.,"Tour Zizim, Église Saint-Jean",45.953472,1.75707,2364,petite_ville,,
23,Creuse,Crozant,crozant,,Site naturel,,"gorges, riviere",9,5,,Célèbre pour ses ruines et son paysage qui inspira beaucoup de peintres impressionnistes.,"Ruines pittoresques, Randonnées",46.391167,1.621383,431,village,,
23,Creuse,"Lac de Vassivière, Royère-de-Vassivière",lac-de-vassiviere-royere-de-vassiviere,"Lac de Vassivière, Royère-de-Vassivière",Site naturel,,lac,8,4,,"Un des plus grands lacs artificiels de France, offrant une variété d'activités nautiques.","Voile, Randonnées",45.839641,1.911031,565,village,,
23,Creuse,Saint-Fiel,saint-fiel,,Village,granite,plaine,6,9,,Petit village méconnu pour ses paysages ruraux charmants.,Randonnées,46.213165,1.895278,1087,village,,
23,Creuse,Ahun,ahun,,Village médiéval,medieval,colline,7,7,,Un village historique connu pour son église et son marché.,"Église Saint-Sylvain, Marché hebdomadaire",46.08718,2.046879,1394,village,,
23,Creuse,Évaux-les-Bains,evaux-les-bains,,Station thermale,belle_epoque,colline,7,6,,Station thermale réputée pour ses eaux aux propriétés bienfaisantes.,"Thermes, Église abbatiale",46.175117,2.487138,1277,village,,
24,Dordogne,Belvès,belves,,Plus Beaux Villages de France,medieval,village_perche,9,5,oui,Village médiéval avec une architecture bien préservée et de superbes panoramas.,"Tour de l'Horloge, Marché couvert",44.759306,0.918209,121,hameau,,
24,Dordogne,Beynac-et-Cazenac,beynac-et-cazenac,,Plus Beaux Villages de France,"medieval, fortifie",riviere,10,3,oui,"Superbe village sur la Dordogne, dominé par son impressionnant château médiéval.","Château de Beynac, Croisières sur la Dordogne",44.83967,1.142649,397,village,,
24,Dordogne,Castelnaud-la-Chapelle,castelnaud-la-chapelle,,Plus Beaux Villages de France,fortifie,riviere,10,3,oui,Village célèbre pour son château médiéval qui offre des vues panoramiques sur la vallée.,"Château de Castelnaud, Musée de la Guerre au Moyen Âge",44.813656,1.151422,451,village,,
24,Dordogne,Domme,domme,,Plus Beaux Villages de France,bastide,colline,10,4,oui,Bastide perchée avec des vues magnifiques sur la vallée de la Dordogne.,"Grottes de Domme, Tours de la Porte des Tours",44.802437,1.214648,906,village,,
24,Dordogne,La Roque-Gageac,la-roque-gageac,,Plus Beaux Villages de France,troglodyte,"falaise, riviere",10,3,oui,"Village pittoresque adossé à une falaise, au bord de la Dordogne.","Jardins exotiques, Promenades en gabarre",44.823997,1.184093,448,village,,
24,Dordogne,Limeuil,limeuil,,Plus Beaux Villages de France,medieval,riviere,9,5,oui,"Village au confluent de la Dordogne et de la Vézère, connu pour ses beaux jardins panoramiques.","Jardins panoramiques, Balades en canoë",44.884155,0.888476,342,village,,
24,Dordogne,Monpazier,monpazier,,Plus Beaux Villages de France,bastide,plaine,9,4,oui,"Bastide médiévale remarquablement conservée, réputée pour sa belle place centrale.","Place des Cornières, Église Saint-Dominique",44.680412,0.894637,441,village,,
24,Dordogne,Saint-Amand-de-Coly,saint-amand-de-coly,,Plus Beaux Villages de France,"roman, fortifie",colline,8,6,oui,"Prestigieux au sein des Plus Beaux Villages de France, connu pour son abbaye fortifiée.","Abbaye de Saint-Amand-de-Coly, Randonnées",45.054202,1.249856,640,village,,
24,Dordogne,Saint-Jean-de-Côle,saint-jean-de-cole,,Plus Beaux Villages de France,"medieval, roman",colline,9,5,oui,Charmant village avec ses maisons en pierres et son pont médiéval.,"Église Saint-Jean-Baptiste, Pont médiéval",45.421703,0.83704,354,village,,
24,Dordogne,Saint-Léon-sur-Vézère,saint-leon-sur-vezere,,Plus Beaux Villages de France,roman,riviere,8,6,oui,"Village charmant niché au bord de la Vézère, connu pour son église romane.","Église Saint-Léon, Canoë sur la Vézère",45.011253,1.089039,431,village,,
24,Dordogne,Sarlat-la-Canéda,sarlat-la-caneda,,Cité médiévale,"medieval, renaissance",colline,10,2,,Sarlat est un joyau médiéval avec une densité unique de bâtiments historiques.,"Cathédrale Saint-Sacerdos, Marché de Sarlat",44.891234,1.215442,8763,petite_ville,,
24,Dordogne,Les Eyzies-de-Tayac-Sireuil,les-eyzies-de-tayac-sireuil,,Site préhistorique,troglodyte,"falaise, riviere",10,3,,"Capitale mondiale de la préhistoire, célèbre pour ses grottes et sites de Cro-Magnon.","Musée national de Préhistoire, Grottes de Font-de-Gaume",44.934458,1.04833,1134,village,,
24,Dordogne,Château de Hautefort,chateau-de-hautefort,"Château de Hautefort, Hautefort",Château et jardins,"renaissance, classique",colline,9,5,,Un château majestueux entouré de jardins à la française.,"Visite des jardins, Événements culturels",45.19374,0.875336,4361,petite_ville,,
